x,y,min,mean,max
31,20,0.0,5.340576171875e-07,1.1920928955078125e-06
31,21,0.0,3.147125244140625e-06,6.580352783203125e-05
31,22,0.0,5.245208740234375e-07,1.1920928955078125e-06
31,23,0.0,5.14984130859375e-07,1.1920928955078125e-06
31,24,0.0,5.91278076171875e-07,1.1920928955078125e-06
31,25,0.0,4.673004150390625e-07,1.1920928955078125e-06
31,26,0.0,3.2711029052734377e-06,6.818771362304688e-05
31,27,0.0,4.291534423828125e-07,1.1920928955078125e-06
31,28,0.0,6.008148193359375e-07,1.1920928955078125e-06
31,29,0.0,6.198883056640625e-07,1.1920928955078125e-06
31,30,0.0,6.103515625e-07,1.1920928955078125e-06
31,31,0.0,3.0803680419921875e-06,6.413459777832031e-05
32,2,0.0,5.435943603515625e-07,1.1920928955078125e-06
32,3,0.0,5.340576171875e-07,1.1920928955078125e-06
32,4,0.0,5.626678466796875e-07,1.1920928955078125e-06
32,5,0.0,5.91278076171875e-07,1.1920928955078125e-06
32,6,0.0,3.719329833984375e-06,7.891654968261719e-05
32,7,0.0,6.103515625e-07,1.1920928955078125e-06
32,8,0.0,5.626678466796875e-07,1.1920928955078125e-06
32,9,0.0,4.9591064453125e-07,1.1920928955078125e-06
32,10,0.0,5.7220458984375e-07,1.1920928955078125e-06
32,11,0.0,3.2520294189453126e-06,6.699562072753906e-05
32,12,0.0,5.53131103515625e-07,1.1920928955078125e-06
32,13,0.0,5.626678466796875e-07,1.1920928955078125e-06
32,14,0.0,5.7220458984375e-07,1.1920928955078125e-06
32,15,0.0,5.340576171875e-07,1.1920928955078125e-06
32,16,0.0,3.3664703369140623e-06,7.295608520507812e-05
32,17,0.0,5.626678466796875e-07,1.1920928955078125e-06
32,18,0.0,5.435943603515625e-07,1.1920928955078125e-06
32,19,0.0,5.435943603515625e-07,1.1920928955078125e-06
32,20,0.0,5.054473876953125e-07,1.1920928955078125e-06
32,21,0.0,5.53131103515625e-07,1.1920928955078125e-06
32,22,0.0,6.237030029296875e-06,0.000141143798828125
32,23,0.0,5.7220458984375e-07,2.1457672119140625e-06
32,24,0.0,6.389617919921875e-07,4.0531158447265625e-06
32,25,0.0,6.008148193359375e-07,2.1457672119140625e-06
32,26,0.0,5.626678466796875e-07,1.1920928955078125e-06
32,27,0.0,4.911422729492188e-06,0.00011014938354492188
32,28,0.0,5.340576171875e-07,1.1920928955078125e-06
32,29,0.0,4.76837158203125e-07,1.1920928955078125e-06
32,30,0.0,4.9591064453125e-07,1.1920928955078125e-06
32,31,0.0,5.817413330078125e-07,1.1920928955078125e-06
32,32,0.0,3.2806396484375e-06,6.699562072753906e-05
33,2,0.0,5.626678466796875e-07,1.1920928955078125e-06
33,3,0.0,4.100799560546875e-07,1.1920928955078125e-06
33,4,0.0,5.626678466796875e-07,1.1920928955078125e-06
33,5,0.0,5.245208740234375e-07,1.1920928955078125e-06
33,6,0.0,3.643035888671875e-06,7.82012939453125e-05
33,7,0.0,5.626678466796875e-07,1.1920928955078125e-06
33,8,0.0,6.008148193359375e-07,1.1920928955078125e-06
33,9,0.0,5.53131103515625e-07,1.1920928955078125e-06
33,10,0.0,5.53131103515625e-07,1.1920928955078125e-06
33,11,0.0,3.1566619873046876e-06,6.890296936035156e-05
33,12,0.0,5.53131103515625e-07,1.1920928955078125e-06
33,13,0.0,5.91278076171875e-07,1.1920928955078125e-06
33,14,0.0,5.245208740234375e-07,1.1920928955078125e-06
33,15,0.0,5.14984130859375e-07,1.1920928955078125e-06
33,16,0.0,3.2520294189453126e-06,6.723403930664062e-05
33,17,0.0,5.245208740234375e-07,1.1920928955078125e-06
33,18,0.0,5.7220458984375e-07,1.1920928955078125e-06
33,19,0.0,5.53131103515625e-07,1.1920928955078125e-06
33,20,0.0,6.008148193359375e-07,1.1920928955078125e-06
33,21,0.0,5.626678466796875e-07,1.1920928955078125e-06
33,22,0.0,3.1280517578125e-06,6.699562072753906e-05
33,23,0.0,5.53131103515625e-07,1.1920928955078125e-06
33,24,0.0,4.76837158203125e-07,1.1920928955078125e-06
33,25,0.0,4.673004150390625e-07,1.1920928955078125e-06
33,26,0.0,5.817413330078125e-07,1.1920928955078125e-06
33,27,0.0,3.24249267578125e-06,6.723403930664062e-05
33,28,0.0,5.14984130859375e-07,1.1920928955078125e-06
33,29,0.0,5.14984130859375e-07,1.1920928955078125e-06
33,30,0.0,5.245208740234375e-07,1.1920928955078125e-06
33,31,0.0,5.340576171875e-07,1.1920928955078125e-06
33,32,0.0,3.2329559326171876e-06,6.699562072753906e-05
33,33,0.0,5.340576171875e-07,1.1920928955078125e-06
34,2,0.0,4.76837158203125e-07,1.1920928955078125e-06
34,3,0.0,5.91278076171875e-07,1.1920928955078125e-06
34,4,0.0,5.435943603515625e-07,1.1920928955078125e-06
34,5,0.0,3.5953521728515625e-06,7.700920104980469e-05
34,6,0.0,5.14984130859375e-07,1.1920928955078125e-06
34,7,0.0,6.4849853515625e-07,1.1920928955078125e-06
34,8,0.0,4.76837158203125e-07,1.1920928955078125e-06
34,9,0.0,4.863739013671875e-07,1.1920928955078125e-06
34,10,0.0,3.31878662109375e-06,6.508827209472656e-05
34,11,0.0,5.626678466796875e-07,1.1920928955078125e-06
34,12,0.0,5.435943603515625e-07,1.1920928955078125e-06
34,13,0.0,5.054473876953125e-07,1.1920928955078125e-06
34,14,0.0,5.7220458984375e-07,1.1920928955078125e-06
34,15,0.0,3.1566619873046876e-06,6.723403930664062e-05
34,16,0.0,5.14984130859375e-07,1.1920928955078125e-06
34,17,0.0,4.9591064453125e-07,1.1920928955078125e-06
34,18,0.0,4.291534423828125e-07,1.1920928955078125e-06
34,19,0.0,5.245208740234375e-07,1.1920928955078125e-06
34,20,0.0,3.1757354736328126e-06,6.604194641113281e-05
34,21,0.0,5.91278076171875e-07,1.1920928955078125e-06
34,22,0.0,5.626678466796875e-07,1.1920928955078125e-06
34,23,0.0,5.054473876953125e-07,1.1920928955078125e-06
34,24,0.0,5.340576171875e-07,1.1920928955078125e-06
34,25,0.0,4.673004150390625e-07,1.1920928955078125e-06
34,26,0.0,4.8065185546875e-06,0.00010800361633300781
34,27,0.0,5.7220458984375e-07,1.1920928955078125e-06
34,28,0.0,5.245208740234375e-07,1.1920928955078125e-06
34,29,0.0,5.435943603515625e-07,1.1920928955078125e-06
34,30,0.0,6.008148193359375e-07,1.1920928955078125e-06
34,31,0.0,3.0803680419921875e-06,6.604194641113281e-05
34,32,0.0,5.14984130859375e-07,1.1920928955078125e-06
34,33,0.0,4.291534423828125e-07,1.1920928955078125e-06
34,34,0.0,6.103515625e-07,1.1920928955078125e-06
35,2,0.0,5.626678466796875e-07,1.1920928955078125e-06
35,3,0.0,3.662109375e-06,7.987022399902344e-05
35,4,0.0,5.626678466796875e-07,1.1920928955078125e-06
35,5,0.0,5.91278076171875e-07,1.1920928955078125e-06
35,6,0.0,6.389617919921875e-07,1.1920928955078125e-06
35,7,0.0,5.340576171875e-07,1.1920928955078125e-06
35,8,0.0,3.2520294189453126e-06,6.604194641113281e-05
35,9,0.0,5.626678466796875e-07,1.1920928955078125e-06
35,10,0.0,5.7220458984375e-07,1.1920928955078125e-06
35,11,0.0,6.008148193359375e-07,1.1920928955078125e-06
35,12,0.0,6.389617919921875e-07,1.1920928955078125e-06
35,13,0.0,3.35693359375e-06,6.794929504394531e-05
35,14,0.0,5.817413330078125e-07,1.1920928955078125e-06
35,15,0.0,6.008148193359375e-07,1.1920928955078125e-06
35,16,0.0,4.9591064453125e-07,1.1920928955078125e-06
35,17,0.0,5.91278076171875e-07,1.1920928955078125e-06
35,18,0.0,3.2806396484375e-06,6.699562072753906e-05
35,19,0.0,6.389617919921875e-07,1.1920928955078125e-06
35,20,0.0,6.008148193359375e-07,1.1920928955078125e-06
35,21,0.0,5.91278076171875e-07,1.1920928955078125e-06
35,22,0.0,5.054473876953125e-07,1.1920928955078125e-06
35,23,0.0,5.7220458984375e-07,1.1920928955078125e-06
35,24,0.0,3.16619873046875e-06,6.818771362304688e-05
35,25,0.0,4.863739013671875e-07,1.1920928955078125e-06
35,26,0.0,5.626678466796875e-07,1.1920928955078125e-06
35,27,0.0,5.817413330078125e-07,1.1920928955078125e-06
35,28,0.0,5.91278076171875e-07,1.1920928955078125e-06
35,29,0.0,3.1566619873046876e-06,6.818771362304688e-05
35,30,0.0,5.626678466796875e-07,1.1920928955078125e-06
35,31,0.0,5.435943603515625e-07,1.1920928955078125e-06
35,32,0.0,4.57763671875e-07,1.1920928955078125e-06
35,33,0.0,6.67572021484375e-07,1.1920928955078125e-06
35,34,0.0,3.147125244140625e-06,6.699562072753906e-05
35,35,0.0,4.9591064453125e-07,1.1920928955078125e-06
36,2,0.0,4.38690185546875e-07,1.1920928955078125e-06
36,3,0.0,5.14984130859375e-07,1.1920928955078125e-06
36,4,0.0,6.103515625e-07,1.1920928955078125e-06
36,5,0.0,3.843307495117188e-06,8.106231689453125e-05
36,6,0.0,5.14984130859375e-07,1.1920928955078125e-06
36,7,0.0,5.7220458984375e-07,1.1920928955078125e-06
36,8,0.0,6.29425048828125e-07,1.1920928955078125e-06
36,9,0.0,5.626678466796875e-07,1.1920928955078125e-06
36,10,0.0,3.24249267578125e-06,6.699562072753906e-05
36,11,0.0,5.14984130859375e-07,1.1920928955078125e-06
36,12,0.0,4.863739013671875e-07,1.1920928955078125e-06
36,13,0.0,1.0013580322265625e-06,1.0967254638671875e-05
36,14,0.0,6.389617919921875e-07,1.1920928955078125e-06
36,15,0.0,3.4046173095703123e-06,7.081031799316406e-05
36,16,0.0,5.14984130859375e-07,1.1920928955078125e-06
36,17,0.0,8.392333984375e-07,8.821487426757812e-06
36,18,0.0,5.626678466796875e-07,1.1920928955078125e-06
36,19,0.0,6.008148193359375e-07,1.1920928955078125e-06
36,20,0.0,6.008148193359375e-07,1.1920928955078125e-06
36,21,0.0,5.79833984375e-06,0.00013184547424316406
36,22,0.0,4.9591064453125e-07,1.1920928955078125e-06
36,23,0.0,5.626678466796875e-07,1.1920928955078125e-06
36,24,0.0,5.14984130859375e-07,1.1920928955078125e-06
36,25,0.0,5.626678466796875e-07,1.1920928955078125e-06
36,26,0.0,5.702972412109375e-06,0.00012803077697753906
36,27,0.0,5.7220458984375e-07,1.1920928955078125e-06
36,28,0.0,6.103515625e-07,1.1920928955078125e-06
36,29,0.0,1.0013580322265625e-06,1.2159347534179688e-05
36,30,0.0,5.53131103515625e-07,1.1920928955078125e-06
36,31,0.0,4.644393920898438e-06,9.393692016601562e-05
36,32,0.0,6.771087646484375e-07,3.0994415283203125e-06
36,33,0.0,5.435943603515625e-07,1.1920928955078125e-06
36,34,0.0,6.4849853515625e-07,2.86102294921875e-06
36,35,0.0,5.626678466796875e-07,1.1920928955078125e-06
36,36,0.0,3.204345703125e-06,6.580352783203125e-05
37,2,0.0,5.53131103515625e-07,1.1920928955078125e-06
37,3,0.0,4.673004150390625e-07,1.1920928955078125e-06
37,4,0.0,6.008148193359375e-07,1.1920928955078125e-06
37,5,0.0,5.054473876953125e-07,1.1920928955078125e-06
37,6,0.0,3.833770751953125e-06,7.891654968261719e-05
37,7,0.0,5.91278076171875e-07,1.1920928955078125e-06
37,8,0.0,5.14984130859375e-07,1.1920928955078125e-06
37,9,0.0,5.626678466796875e-07,1.1920928955078125e-06
37,10,0.0,6.198883056640625e-07,1.1920928955078125e-06
37,11,0.0,3.2901763916015627e-06,6.723403930664062e-05
37,12,0.0,5.53131103515625e-07,1.1920928955078125e-06
37,13,0.0,4.76837158203125e-07,1.1920928955078125e-06
37,14,0.0,5.53131103515625e-07,1.1920928955078125e-06
37,15,0.0,5.53131103515625e-07,1.1920928955078125e-06
37,16,0.0,5.91278076171875e-07,1.1920928955078125e-06
37,17,0.0,3.2329559326171876e-06,6.699562072753906e-05
37,18,0.0,5.53131103515625e-07,1.1920928955078125e-06
37,19,0.0,6.008148193359375e-07,1.1920928955078125e-06
37,20,0.0,5.14984130859375e-07,1.1920928955078125e-06
37,21,0.0,4.76837158203125e-07,1.1920928955078125e-06
37,22,0.0,3.1948089599609376e-06,6.794929504394531e-05
37,23,0.0,4.76837158203125e-07,1.1920928955078125e-06
37,24,0.0,6.103515625e-07,1.1920928955078125e-06
37,25,0.0,5.7220458984375e-07,1.1920928955078125e-06
37,26,0.0,5.245208740234375e-07,1.1920928955078125e-06
37,27,0.0,3.1185150146484375e-06,6.604194641113281e-05
37,28,0.0,5.53131103515625e-07,1.1920928955078125e-06
37,29,0.0,6.389617919921875e-07,1.1920928955078125e-06
37,30,0.0,6.103515625e-07,1.1920928955078125e-06
37,31,0.0,5.435943603515625e-07,1.1920928955078125e-06
37,32,0.0,3.2520294189453126e-06,6.699562072753906e-05
37,33,0.0,4.863739013671875e-07,1.1920928955078125e-06
37,34,0.0,4.863739013671875e-07,1.1920928955078125e-06
37,35,0.0,4.863739013671875e-07,1.1920928955078125e-06
37,36,0.0,4.9591064453125e-07,1.1920928955078125e-06
37,37,0.0,3.1280517578125e-06,6.699562072753906e-05
38,2,0.0,5.245208740234375e-07,1.1920928955078125e-06
38,3,0.0,4.76837158203125e-07,1.1920928955078125e-06
38,4,0.0,6.103515625e-07,1.1920928955078125e-06
38,5,0.0,6.008148193359375e-07,1.1920928955078125e-06
38,6,0.0,3.8051605224609377e-06,8.082389831542969e-05
38,7,0.0,9.250640869140625e-07,9.298324584960938e-06
38,8,0.0,5.245208740234375e-07,1.1920928955078125e-06
38,9,0.0,4.863739013671875e-07,1.1920928955078125e-06
38,10,0.0,5.53131103515625e-07,1.1920928955078125e-06
38,11,0.0,4.76837158203125e-07,1.1920928955078125e-06
38,12,0.0,4.901885986328125e-06,0.00011086463928222656
38,13,0.0,5.054473876953125e-07,1.1920928955078125e-06
38,14,0.0,6.008148193359375e-07,1.1920928955078125e-06
38,15,0.0,6.389617919921875e-07,1.1920928955078125e-06
38,16,0.0,5.626678466796875e-07,1.1920928955078125e-06
38,17,0.0,3.070831298828125e-06,6.699562072753906e-05
38,18,0.0,5.53131103515625e-07,1.1920928955078125e-06
38,19,0.0,4.291534423828125e-07,1.1920928955078125e-06
38,20,0.0,5.245208740234375e-07,1.1920928955078125e-06
38,21,0.0,6.29425048828125e-07,1.1920928955078125e-06
38,22,0.0,3.1757354736328126e-06,6.604194641113281e-05
38,23,0.0,5.14984130859375e-07,1.1920928955078125e-06
38,24,0.0,5.14984130859375e-07,1.1920928955078125e-06
38,25,0.0,5.626678466796875e-07,1.1920928955078125e-06
38,26,0.0,5.245208740234375e-07,1.1920928955078125e-06
38,27,0.0,3.1280517578125e-06,6.818771362304688e-05
38,28,0.0,5.245208740234375e-07,1.1920928955078125e-06
38,29,0.0,5.245208740234375e-07,1.1920928955078125e-06
38,30,0.0,5.340576171875e-07,1.1920928955078125e-06
38,31,0.0,6.389617919921875e-07,1.1920928955078125e-06
38,32,0.0,3.2329559326171876e-06,6.580352783203125e-05
38,33,0.0,4.57763671875e-07,1.1920928955078125e-06
38,34,0.0,6.008148193359375e-07,1.1920928955078125e-06
38,35,0.0,4.100799560546875e-07,1.1920928955078125e-06
38,36,0.0,6.4849853515625e-07,1.1920928955078125e-06
38,37,0.0,5.054473876953125e-07,1.1920928955078125e-06
38,38,0.0,3.2329559326171876e-06,6.67572021484375e-05
39,2,0.0,5.53131103515625e-07,1.1920928955078125e-06
39,3,0.0,6.198883056640625e-07,1.1920928955078125e-06
39,4,0.0,5.14984130859375e-07,1.1920928955078125e-06
39,5,0.0,3.7479400634765627e-06,8.106231689453125e-05
39,6,0.0,5.7220458984375e-07,1.1920928955078125e-06
39,7,0.0,5.14984130859375e-07,1.1920928955078125e-06
39,8,0.0,4.00543212890625e-07,1.1920928955078125e-06
39,9,0.0,5.14984130859375e-07,1.1920928955078125e-06
39,10,0.0,6.008148193359375e-07,1.1920928955078125e-06
39,11,0.0,3.31878662109375e-06,6.794929504394531e-05
39,12,0.0,5.626678466796875e-07,1.1920928955078125e-06
39,13,0.0,5.626678466796875e-07,1.1920928955078125e-06
39,14,0.0,5.7220458984375e-07,1.1920928955078125e-06
39,15,0.0,6.4849853515625e-07,1.1920928955078125e-06
39,16,0.0,3.204345703125e-06,6.723403930664062e-05
39,17,0.0,5.14984130859375e-07,1.1920928955078125e-06
39,18,0.0,6.008148193359375e-07,1.1920928955078125e-06
39,19,0.0,5.054473876953125e-07,1.1920928955078125e-06
39,20,0.0,4.863739013671875e-07,1.1920928955078125e-06
39,21,0.0,3.2329559326171876e-06,6.794929504394531e-05
39,22,0.0,6.008148193359375e-07,1.1920928955078125e-06
39,23,0.0,6.008148193359375e-07,1.1920928955078125e-06
39,24,0.0,5.14984130859375e-07,1.1920928955078125e-06
39,25,0.0,5.53131103515625e-07,1.1920928955078125e-06
39,26,0.0,3.2138824462890626e-06,6.723403930664062e-05
39,27,0.0,5.626678466796875e-07,1.1920928955078125e-06
39,28,0.0,4.76837158203125e-07,1.1920928955078125e-06
39,29,0.0,5.53131103515625e-07,1.1920928955078125e-06
39,30,0.0,4.863739013671875e-07,1.1920928955078125e-06
39,31,0.0,3.3283233642578127e-06,7.081031799316406e-05
39,32,0.0,5.626678466796875e-07,1.1920928955078125e-06
39,33,0.0,5.245208740234375e-07,1.1920928955078125e-06
39,34,0.0,5.626678466796875e-07,1.1920928955078125e-06
39,35,0.0,5.626678466796875e-07,1.1920928955078125e-06
39,36,0.0,5.53131103515625e-07,1.1920928955078125e-06
39,37,0.0,4.15802001953125e-06,9.226799011230469e-05
39,38,0.0,6.008148193359375e-07,1.1920928955078125e-06
39,39,0.0,5.626678466796875e-07,1.1920928955078125e-06
40,2,0.0,4.1961669921875e-07,1.1920928955078125e-06
40,3,0.0,6.389617919921875e-07,1.1920928955078125e-06
40,4,0.0,3.719329833984375e-06,7.987022399902344e-05
40,5,0.0,5.91278076171875e-07,1.1920928955078125e-06
40,6,0.0,4.863739013671875e-07,1.1920928955078125e-06
40,7,0.0,6.008148193359375e-07,1.1920928955078125e-06
40,8,0.0,5.7220458984375e-07,1.1920928955078125e-06
40,9,0.0,3.299713134765625e-06,6.604194641113281e-05
40,10,0.0,5.245208740234375e-07,1.1920928955078125e-06
40,11,0.0,5.054473876953125e-07,1.1920928955078125e-06
40,12,0.0,6.008148193359375e-07,1.1920928955078125e-06
40,13,0.0,6.29425048828125e-07,1.1920928955078125e-06
40,14,0.0,3.24249267578125e-06,6.699562072753906e-05
40,15,0.0,5.340576171875e-07,1.1920928955078125e-06
40,16,0.0,5.626678466796875e-07,1.1920928955078125e-06
40,17,0.0,6.103515625e-07,1.1920928955078125e-06
40,18,0.0,5.14984130859375e-07,1.1920928955078125e-06
40,19,0.0,3.2806396484375e-06,6.771087646484375e-05
40,20,0.0,5.14984130859375e-07,1.1920928955078125e-06
40,21,0.0,5.91278076171875e-07,1.1920928955078125e-06
40,22,0.0,5.054473876953125e-07,1.1920928955078125e-06
40,23,0.0,6.198883056640625e-07,1.1920928955078125e-06
40,24,0.0,3.1280517578125e-06,6.699562072753906e-05
40,25,0.0,4.76837158203125e-07,1.1920928955078125e-06
40,26,0.0,5.14984130859375e-07,1.1920928955078125e-06
40,27,0.0,5.054473876953125e-07,1.1920928955078125e-06
40,28,0.0,5.626678466796875e-07,1.1920928955078125e-06
40,29,0.0,6.103515625e-07,1.1920928955078125e-06
40,30,0.0,3.2806396484375e-06,6.914138793945312e-05
40,31,0.0,5.245208740234375e-07,1.1920928955078125e-06
40,32,0.0,5.340576171875e-07,1.1920928955078125e-06
40,33,0.0,6.4849853515625e-07,1.1920928955078125e-06
40,34,0.0,5.53131103515625e-07,1.1920928955078125e-06
40,35,0.0,3.2329559326171876e-06,6.794929504394531e-05
40,36,0.0,4.863739013671875e-07,1.1920928955078125e-06
40,37,0.0,4.482269287109375e-07,1.1920928955078125e-06
40,38,0.0,5.054473876953125e-07,1.1920928955078125e-06
40,39,0.0,5.245208740234375e-07,1.1920928955078125e-06
40,40,0.0,3.185272216796875e-06,6.699562072753906e-05
41,2,0.0,5.53131103515625e-07,1.1920928955078125e-06
41,3,0.0,5.817413330078125e-07,1.1920928955078125e-06
41,4,0.0,5.91278076171875e-07,1.1920928955078125e-06
41,5,0.0,6.4849853515625e-07,1.1920928955078125e-06
41,6,0.0,3.795623779296875e-06,8.0108642578125e-05
41,7,0.0,5.53131103515625e-07,1.1920928955078125e-06
41,8,0.0,6.29425048828125e-07,1.1920928955078125e-06
41,9,0.0,6.008148193359375e-07,1.1920928955078125e-06
41,10,0.0,1.0776519775390624e-06,1.0967254638671875e-05
41,11,0.0,3.3664703369140623e-06,6.699562072753906e-05
41,12,0.0,5.054473876953125e-07,1.1920928955078125e-06
41,13,0.0,5.53131103515625e-07,1.1920928955078125e-06
41,14,0.0,5.14984130859375e-07,1.1920928955078125e-06
41,15,0.0,5.53131103515625e-07,1.1920928955078125e-06
41,16,0.0,3.204345703125e-06,6.604194641113281e-05
41,17,0.0,6.4849853515625e-07,1.1920928955078125e-06
41,18,0.0,6.389617919921875e-07,1.1920928955078125e-06
41,19,0.0,5.14984130859375e-07,1.1920928955078125e-06
41,20,0.0,5.245208740234375e-07,2.1457672119140625e-06
41,21,0.0,5.91278076171875e-07,1.1920928955078125e-06
41,22,0.0,5.121231079101563e-06,0.00011587142944335938
41,23,0.0,5.626678466796875e-07,1.1920928955078125e-06
41,24,0.0,5.53131103515625e-07,1.1920928955078125e-06
41,25,0.0,6.008148193359375e-07,1.1920928955078125e-06
41,26,0.0,5.054473876953125e-07,1.1920928955078125e-06
41,27,0.0,3.0422210693359374e-06,6.389617919921875e-05
41,28,0.0,5.054473876953125e-07,1.1920928955078125e-06
41,29,0.0,4.482269287109375e-07,1.1920928955078125e-06
41,30,0.0,5.91278076171875e-07,1.1920928955078125e-06
41,31,0.0,6.103515625e-07,1.1920928955078125e-06
41,32,0.0,3.1566619873046876e-06,6.389617919921875e-05
41,33,0.0,4.863739013671875e-07,1.1920928955078125e-06
41,34,0.0,5.245208740234375e-07,1.1920928955078125e-06
41,35,0.0,5.054473876953125e-07,1.1920928955078125e-06
41,36,0.0,5.53131103515625e-07,1.1920928955078125e-06
41,37,0.0,3.1185150146484375e-06,6.604194641113281e-05
41,38,0.0,4.863739013671875e-07,1.1920928955078125e-06
41,39,0.0,6.008148193359375e-07,1.1920928955078125e-06
41,40,0.0,5.626678466796875e-07,1.1920928955078125e-06
41,41,0.0,5.245208740234375e-07,1.1920928955078125e-06
42,2,0.0,3.795623779296875e-06,7.915496826171875e-05
42,3,0.0,5.626678466796875e-07,1.1920928955078125e-06
42,4,0.0,5.53131103515625e-07,1.1920928955078125e-06
42,5,0.0,5.53131103515625e-07,1.1920928955078125e-06
42,6,0.0,5.14984130859375e-07,1.1920928955078125e-06
42,7,0.0,3.2520294189453126e-06,6.914138793945312e-05
42,8,0.0,5.53131103515625e-07,1.1920928955078125e-06
42,9,0.0,6.008148193359375e-07,1.1920928955078125e-06
42,10,0.0,5.245208740234375e-07,1.1920928955078125e-06
42,11,0.0,5.14984130859375e-07,1.1920928955078125e-06
42,12,0.0,3.204345703125e-06,6.604194641113281e-05
42,13,0.0,5.435943603515625e-07,1.1920928955078125e-06
42,14,0.0,5.340576171875e-07,1.1920928955078125e-06
42,15,0.0,5.054473876953125e-07,1.1920928955078125e-06
42,16,0.0,5.53131103515625e-07,1.1920928955078125e-06
42,17,0.0,5.53131103515625e-07,1.1920928955078125e-06
42,18,0.0,3.1375885009765625e-06,6.508827209472656e-05
42,19,0.0,5.7220458984375e-07,1.1920928955078125e-06
42,20,0.0,5.245208740234375e-07,1.1920928955078125e-06
42,21,0.0,6.103515625e-07,1.1920928955078125e-06
